image_path,scene_label,timestamp
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6419).jpg,normal_traffic,2025-06-28T18:12:40.983574
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (642).jpg,normal_traffic,2025-06-28T18:12:40.983576
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6420).jpg,normal_traffic,2025-06-28T18:12:40.983578
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6421).jpg,normal_traffic,2025-06-28T18:12:40.983580
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6422).jpg,normal_traffic,2025-06-28T18:12:40.983582
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6423).jpg,normal_traffic,2025-06-28T18:12:40.983584
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6424).jpg,normal_traffic,2025-06-28T18:12:40.983586
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6425).jpg,normal_traffic,2025-06-28T18:12:40.983588
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6426).jpg,normal_traffic,2025-06-28T18:12:40.983590
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6427).jpg,normal_traffic,2025-06-28T18:12:40.983592
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6428).jpg,normal_traffic,2025-06-28T18:12:40.983594
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6429).jpg,normal_traffic,2025-06-28T18:12:40.983596
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (643).jpg,normal_traffic,2025-06-28T18:12:40.983598
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6430).jpg,normal_traffic,2025-06-28T18:12:40.983600
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6431).jpg,normal_traffic,2025-06-28T18:12:40.983602
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6432).jpg,normal_traffic,2025-06-28T18:12:40.983604
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6433).jpg,normal_traffic,2025-06-28T18:12:40.983606
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6434).jpg,normal_traffic,2025-06-28T18:12:40.983608
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6435).jpg,normal_traffic,2025-06-28T18:12:40.983610
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6436).jpg,normal_traffic,2025-06-28T18:12:40.983612
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6437).jpg,normal_traffic,2025-06-28T18:12:40.983614
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6438).jpg,normal_traffic,2025-06-28T18:12:40.983616
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6439).jpg,normal_traffic,2025-06-28T18:12:40.983618
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (644).jpg,normal_traffic,2025-06-28T18:12:40.983620
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6440).jpg,normal_traffic,2025-06-28T18:12:40.983622
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6441).jpg,normal_traffic,2025-06-28T18:12:40.983624
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6442).jpg,normal_traffic,2025-06-28T18:12:40.983626
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6443).jpg,normal_traffic,2025-06-28T18:12:40.983628
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6444).jpg,normal_traffic,2025-06-28T18:12:40.983630
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6445).jpg,normal_traffic,2025-06-28T18:12:40.983632
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6446).jpg,normal_traffic,2025-06-28T18:12:40.983634
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6447).jpg,normal_traffic,2025-06-28T18:12:40.983636
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6448).jpg,normal_traffic,2025-06-28T18:12:40.983638
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6449).jpg,normal_traffic,2025-06-28T18:12:40.983640
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (645).jpg,normal_traffic,2025-06-28T18:12:40.983642
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6450).jpg,normal_traffic,2025-06-28T18:12:40.983644
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6451).jpg,normal_traffic,2025-06-28T18:12:40.983646
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6452).jpg,normal_traffic,2025-06-28T18:12:40.983648
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6453).jpg,normal_traffic,2025-06-28T18:12:40.983650
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6454).jpg,normal_traffic,2025-06-28T18:12:40.983652
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6455).jpg,normal_traffic,2025-06-28T18:12:40.983653
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6456).jpg,normal_traffic,2025-06-28T18:12:40.983655
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6457).jpg,normal_traffic,2025-06-28T18:12:40.983657
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6458).jpg,normal_traffic,2025-06-28T18:12:40.983665
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6459).jpg,normal_traffic,2025-06-28T18:12:40.983667
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (646).jpg,normal_traffic,2025-06-28T18:12:40.983669
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6460).jpg,normal_traffic,2025-06-28T18:12:40.983671
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6461).jpg,normal_traffic,2025-06-28T18:12:40.983673
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6462).jpg,normal_traffic,2025-06-28T18:12:40.983675
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6463).jpg,normal_traffic,2025-06-28T18:12:40.983677
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6464).jpg,normal_traffic,2025-06-28T18:12:40.983679
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6465).jpg,normal_traffic,2025-06-28T18:12:40.983681
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6466).jpg,normal_traffic,2025-06-28T18:12:40.983683
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6467).jpg,normal_traffic,2025-06-28T18:12:40.983685
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6468).jpg,normal_traffic,2025-06-28T18:12:40.983687
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6469).jpg,normal_traffic,2025-06-28T18:12:40.983689
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (647).jpg,normal_traffic,2025-06-28T18:12:40.983691
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6470).jpg,normal_traffic,2025-06-28T18:12:40.983693
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6471).jpg,normal_traffic,2025-06-28T18:12:40.983695
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6472).jpg,normal_traffic,2025-06-28T18:12:40.983697
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6473).jpg,normal_traffic,2025-06-28T18:12:40.983699
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6474).jpg,normal_traffic,2025-06-28T18:12:40.983701
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6475).jpg,normal_traffic,2025-06-28T18:12:40.983703
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6476).jpg,normal_traffic,2025-06-28T18:12:40.983705
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6477).jpg,normal_traffic,2025-06-28T18:12:40.983707
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6478).jpg,normal_traffic,2025-06-28T18:12:40.983713
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6479).jpg,normal_traffic,2025-06-28T18:12:40.983715
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (648).jpg,normal_traffic,2025-06-28T18:12:40.983717
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6480).jpg,normal_traffic,2025-06-28T18:12:40.983719
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6481).jpg,normal_traffic,2025-06-28T18:12:40.983721
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6482).jpg,normal_traffic,2025-06-28T18:12:40.983723
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6483).jpg,normal_traffic,2025-06-28T18:12:40.983725
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6484).jpg,normal_traffic,2025-06-28T18:12:40.983727
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6485).jpg,normal_traffic,2025-06-28T18:12:40.983729
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6486).jpg,normal_traffic,2025-06-28T18:12:40.983731
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6487).jpg,normal_traffic,2025-06-28T18:12:40.983733
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6488).jpg,normal_traffic,2025-06-28T18:12:40.983735
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6489).jpg,normal_traffic,2025-06-28T18:12:40.983737
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (649).jpg,normal_traffic,2025-06-28T18:12:40.983739
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6490).jpg,normal_traffic,2025-06-28T18:12:40.983741
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6491).jpg,normal_traffic,2025-06-28T18:12:40.983743
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6492).jpg,normal_traffic,2025-06-28T18:12:40.983745
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6493).jpg,normal_traffic,2025-06-28T18:12:40.983747
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6494).jpg,normal_traffic,2025-06-28T18:12:40.983749
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6495).jpg,normal_traffic,2025-06-28T18:12:40.983751
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6496).jpg,normal_traffic,2025-06-28T18:12:40.983753
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6497).jpg,normal_traffic,2025-06-28T18:12:40.983755
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6498).jpg,normal_traffic,2025-06-28T18:12:40.983757
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6499).jpg,normal_traffic,2025-06-28T18:12:40.983759
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (65).jpg,normal_traffic,2025-06-28T18:12:40.983761
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (650).jpg,normal_traffic,2025-06-28T18:12:40.983763
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6500).jpg,normal_traffic,2025-06-28T18:12:40.983765
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6501).jpg,normal_traffic,2025-06-28T18:12:40.983767
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6502).jpg,normal_traffic,2025-06-28T18:12:40.983769
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6503).jpg,normal_traffic,2025-06-28T18:12:40.983771
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6504).jpg,normal_traffic,2025-06-28T18:12:40.983773
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6505).jpg,normal_traffic,2025-06-28T18:12:40.983775
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6506).jpg,normal_traffic,2025-06-28T18:12:40.983783
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6507).jpg,normal_traffic,2025-06-28T18:12:40.983785
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6508).jpg,normal_traffic,2025-06-28T18:12:40.983787
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6509).jpg,normal_traffic,2025-06-28T18:12:40.983789
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (651).jpg,normal_traffic,2025-06-28T18:12:40.983791
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6510).jpg,normal_traffic,2025-06-28T18:12:40.983793
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6511).jpg,normal_traffic,2025-06-28T18:12:40.983795
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6512).jpg,normal_traffic,2025-06-28T18:12:40.983797
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6513).jpg,normal_traffic,2025-06-28T18:12:40.983799
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6514).jpg,normal_traffic,2025-06-28T18:12:40.983801
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6515).jpg,normal_traffic,2025-06-28T18:12:40.983803
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6516).jpg,normal_traffic,2025-06-28T18:12:40.983805
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6517).jpg,normal_traffic,2025-06-28T18:12:40.983807
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6518).jpg,normal_traffic,2025-06-28T18:12:40.983809
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6519).jpg,normal_traffic,2025-06-28T18:12:40.983811
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (652).jpg,normal_traffic,2025-06-28T18:12:40.983813
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6520).jpg,normal_traffic,2025-06-28T18:12:40.983815
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6521).jpg,normal_traffic,2025-06-28T18:12:40.983817
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6522).jpg,normal_traffic,2025-06-28T18:12:40.983819
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6523).jpg,normal_traffic,2025-06-28T18:12:40.983821
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6524).jpg,normal_traffic,2025-06-28T18:12:40.983823
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6525).jpg,normal_traffic,2025-06-28T18:12:40.983825
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6526).jpg,normal_traffic,2025-06-28T18:12:40.983827
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6527).jpg,normal_traffic,2025-06-28T18:12:40.983829
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6528).jpg,normal_traffic,2025-06-28T18:12:40.983831
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6529).jpg,normal_traffic,2025-06-28T18:12:40.983833
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (653).jpg,normal_traffic,2025-06-28T18:12:40.983835
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6530).jpg,normal_traffic,2025-06-28T18:12:40.983837
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6531).jpg,normal_traffic,2025-06-28T18:12:40.983839
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6532).jpg,normal_traffic,2025-06-28T18:12:40.983841
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6533).jpg,normal_traffic,2025-06-28T18:12:40.983843
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6534).jpg,normal_traffic,2025-06-28T18:12:40.983845
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6535).jpg,normal_traffic,2025-06-28T18:12:40.983847
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6536).jpg,normal_traffic,2025-06-28T18:12:40.983849
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6537).jpg,normal_traffic,2025-06-28T18:12:40.983851
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6538).jpg,normal_traffic,2025-06-28T18:12:40.983853
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6539).jpg,normal_traffic,2025-06-28T18:12:40.983855
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (654).jpg,normal_traffic,2025-06-28T18:12:40.983857
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6540).jpg,normal_traffic,2025-06-28T18:12:40.983859
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6541).jpg,normal_traffic,2025-06-28T18:12:40.983862
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6542).jpg,normal_traffic,2025-06-28T18:12:40.983864
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6543).jpg,normal_traffic,2025-06-28T18:12:40.983866
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6544).jpg,normal_traffic,2025-06-28T18:12:40.983868
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6545).jpg,normal_traffic,2025-06-28T18:12:40.983870
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6546).jpg,normal_traffic,2025-06-28T18:12:40.983872
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6547).jpg,normal_traffic,2025-06-28T18:12:40.983874
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6548).jpg,normal_traffic,2025-06-28T18:12:40.983876
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6549).jpg,normal_traffic,2025-06-28T18:12:40.983878
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (655).jpg,normal_traffic,2025-06-28T18:12:40.983880
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6550).jpg,normal_traffic,2025-06-28T18:12:40.983882
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6551).jpg,normal_traffic,2025-06-28T18:12:40.983884
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6552).jpg,normal_traffic,2025-06-28T18:12:40.983886
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6553).jpg,normal_traffic,2025-06-28T18:12:40.983888
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6554).jpg,normal_traffic,2025-06-28T18:12:40.983890
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6555).jpg,normal_traffic,2025-06-28T18:12:40.983898
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6556).jpg,normal_traffic,2025-06-28T18:12:40.983900
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6557).jpg,normal_traffic,2025-06-28T18:12:40.983902
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6558).jpg,normal_traffic,2025-06-28T18:12:40.983904
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6559).jpg,normal_traffic,2025-06-28T18:12:40.983906
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (656).jpg,normal_traffic,2025-06-28T18:12:40.983908
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6560).jpg,normal_traffic,2025-06-28T18:12:40.983910
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6561).jpg,normal_traffic,2025-06-28T18:12:40.983912
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6562).jpg,normal_traffic,2025-06-28T18:12:40.983914
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6563).jpg,normal_traffic,2025-06-28T18:12:40.983916
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6564).jpg,normal_traffic,2025-06-28T18:12:40.983918
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6565).jpg,normal_traffic,2025-06-28T18:12:40.983920
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6566).jpg,normal_traffic,2025-06-28T18:12:40.983922
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6567).jpg,normal_traffic,2025-06-28T18:12:40.983924
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6568).jpg,normal_traffic,2025-06-28T18:12:40.983926
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6569).jpg,normal_traffic,2025-06-28T18:12:40.983928
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (657).jpg,normal_traffic,2025-06-28T18:12:40.983930
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6570).jpg,normal_traffic,2025-06-28T18:12:40.983932
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6571).jpg,normal_traffic,2025-06-28T18:12:40.983934
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6572).jpg,normal_traffic,2025-06-28T18:12:40.983936
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6573).jpg,normal_traffic,2025-06-28T18:12:40.983938
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6574).jpg,normal_traffic,2025-06-28T18:12:40.983940
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6575).jpg,normal_traffic,2025-06-28T18:12:40.983942
C:/Personal Projects/AI_Powered_traffic_management_system/data/Traf_Acci_Data/image_2.1/nonaccident (6576).jpg,normal_traffic,2025-06-28T18:12:40.983945
